"comp"	"gene_id"	"gene_name"	"gene_type"	"padj"	"log2FoldChange"	"baseMean"	"auc"
"61"	"MISC<>bacterial_infection"	"ENSG00000133742.14"	"CA1"	"protein_coding"	0.0180925529932216	1.09934080239174	103.392125530628	0.71324354657688
"62"	"MISC<>bacterial_infection"	"ENSG00000143401.15"	"ANP32E"	"protein_coding"	0.014896574594075	0.494404406868807	98.4473205767523	0.712682379349046
"63"	"MISC<>bacterial_infection"	"ENSG00000131469.15"	"RPL27"	"protein_coding"	0.0170581303228165	-0.468844498298049	316.709176210948	0.712121212121212
"64"	"MISC<>bacterial_infection"	"ENSG00000144713.13"	"RPL32"	"protein_coding"	0.0180966927078869	-0.55451331586277	295.3948064209	0.711560044893378
"65"	"MISC<>bacterial_infection"	"ENSG00000167978.17"	"SRRM2"	"protein_coding"	0.00121862084799629	-0.616423229460534	194.159187896626	0.711560044893378
"66"	"MISC<>bacterial_infection"	"ENSG00000171608.16"	"PIK3CD"	"protein_coding"	0.0381047968897604	-0.445855822156072	76.9618643950704	0.711560044893378
"67"	"MISC<>bacterial_infection"	"ENSG00000089248.7"	"ERP29"	"protein_coding"	0.0118106439759773	-0.408062371807422	56.1553072077861	0.710998877665544
"68"	"MISC<>bacterial_infection"	"ENSG00000168918.14"	"INPP5D"	"protein_coding"	0.0144300522128864	-0.426886686796905	81.3520884662234	0.710998877665544
"69"	"MISC<>bacterial_infection"	"ENSG00000149311.20"	"ATM"	"protein_coding"	0.00153750685407818	-0.560139398477617	68.2744735920345	0.709876543209876
"70"	"MISC<>bacterial_infection"	"ENSG00000204469.13"	"PRRC2A"	"protein_coding"	0.0251456135257718	-0.310179006467405	100.21779892346	0.709876543209876
"71"	"MISC<>bacterial_infection"	"ENSG00000142676.14"	"RPL11"	"protein_coding"	0.0148081626844391	-0.478219422297298	356.38307604095	0.708754208754209
"72"	"MISC<>bacterial_infection"	"ENSG00000142534.7"	"RPS11"	"protein_coding"	0.0225833622832956	-0.558606608485273	445.761372736783	0.708193041526375
"73"	"MISC<>bacterial_infection"	"ENSG00000204287.14"	"HLA-DRA"	"protein_coding"	0.0182241456693026	-0.661312379757225	63.0991111256438	0.708193041526375
"74"	"MISC<>bacterial_infection"	"ENSG00000075413.19"	"MARK3"	"protein_coding"	0.00892770390107587	-0.310301969311047	58.9394198510247	0.707631874298541
"75"	"MISC<>bacterial_infection"	"ENSG00000288701.1"	"PRRC2B"	"protein_coding"	0.00949091947993712	-0.378567793516945	66.170419069499	0.707631874298541
"76"	"MISC<>bacterial_infection"	"ENSG00000144028.15"	"SNRNP200"	"protein_coding"	0.0353418623586926	-0.331786548828521	73.8868355491634	0.707631874298541
"77"	"MISC<>bacterial_infection"	"ENSG00000175467.15"	"SART1"	"protein_coding"	0.0374248805096937	-0.365237339179659	57.8849434688589	0.707631874298541
"78"	"MISC<>bacterial_infection"	"ENSG00000180530.11"	"NRIP1"	"protein_coding"	0.00128192106308406	-0.762208119673452	64.8780402049858	0.706509539842873
"79"	"MISC<>bacterial_infection"	"ENSG00000102879.16"	"CORO1A"	"protein_coding"	0.0487441152093211	-0.421470274946485	161.99965073512	0.705948372615039
"80"	"MISC<>bacterial_infection"	"ENSG00000184922.14"	"FMNL1"	"protein_coding"	0.0138914074308339	-0.529663665750381	99.8815047157803	0.705387205387205
"81"	"MISC<>bacterial_infection"	"ENSG00000275700.6"	"AATF"	"protein_coding"	0.0353389971164838	-0.303007565764945	53.5865559211518	0.705387205387205
"82"	"MISC<>bacterial_infection"	"ENSG00000210100.1"	"MT-TI"	"Mt_tRNA"	0.00139518647221705	1.62477845861344	77.5299810246826	0.704826038159372
"83"	"MISC<>bacterial_infection"	"ENSG00000156976.17"	"EIF4A2"	"protein_coding"	0.0187019939165946	-0.315807362351362	69.4490649718664	0.70314253647587
"84"	"MISC<>bacterial_infection"	"ENSG00000197043.14"	"ANXA6"	"protein_coding"	0.0433360750814277	-0.435950619981401	68.1989063344226	0.702581369248036
"85"	"MISC<>bacterial_infection"	"ENSG00000174231.17"	"PRPF8"	"protein_coding"	0.0456570160724033	-0.2627017429208	79.3759561859962	0.700897867564534
"86"	"MISC<>bacterial_infection"	"ENSG00000153187.20"	"HNRNPU"	"protein_coding"	0.00792552857333553	-0.266144746797311	262.202737388686	0.699214365881033
"87"	"MISC<>bacterial_infection"	"ENSG00000123338.13"	"NCKAP1L"	"protein_coding"	0.010050993468148	-0.50463263904976	61.1425548321865	0.699214365881032
"88"	"MISC<>bacterial_infection"	"ENSG00000013016.16"	"EHD3"	"protein_coding"	0.0011542036535947	1.10414937433429	113.761140240293	0.698092031425365
"89"	"MISC<>bacterial_infection"	"ENSG00000137497.18"	"NUMA1"	"protein_coding"	0.0317871016403069	-0.382871460502331	77.1459335460683	0.697530864197531
"90"	"MISC<>bacterial_infection"	"ENSG00000083845.9"	"RPS5"	"protein_coding"	0.037977690717637	-0.404058211090341	108.071509425446	0.696969696969697
"91"	"MISC<>bacterial_infection"	"ENSG00000149806.11"	"FAU"	"protein_coding"	0.0485261322753731	-0.278690499261827	189.141733752983	0.696408529741863
"92"	"MISC<>bacterial_infection"	"ENSG00000272398.6"	"CD24"	"protein_coding"	0.019931621136999	0.99086274069227	54.7707151985719	0.695286195286195
"93"	"MISC<>bacterial_infection"	"ENSG00000265972.6"	"TXNIP"	"protein_coding"	0.0152938926012488	0.479822100221378	402.753427692324	0.694163860830528
"94"	"MISC<>bacterial_infection"	"ENSG00000065882.16"	"TBC1D1"	"protein_coding"	0.0186838772479136	-0.25031051596868	66.9441602520503	0.693602693602694
"95"	"MISC<>bacterial_infection"	"ENSG00000072786.13"	"STK10"	"protein_coding"	0.0297474442013163	-0.399075377566741	146.401735241584	0.693602693602694
"96"	"MISC<>bacterial_infection"	"ENSG00000163468.15"	"CCT3"	"protein_coding"	0.0243677526025494	-0.396801153862748	51.8713646313965	0.69304152637486
"97"	"MISC<>bacterial_infection"	"ENSG00000206596.1"	"RNU1-27P"	"snRNA"	0.000543461955721054	-1.10695600517437	64.2653538211508	0.692480359147026
"98"	"MISC<>bacterial_infection"	"ENSG00000102908.22"	"NFAT5"	"protein_coding"	0.0177615311930768	0.629965400663532	77.7250788361882	0.691919191919192
"99"	"MISC<>bacterial_infection"	"ENSG00000100353.18"	"EIF3D"	"protein_coding"	0.0397382651430565	-0.327483634540926	71.2219698583646	0.690796857463524
"100"	"MISC<>bacterial_infection"	"ENSG00000169230.10"	"PRELID1"	"protein_coding"	0.0470129162274813	-0.376769912658374	50.8691098908566	0.69023569023569
