"comp"	"gene_id"	"gene_name"	"gene_type"	"padj"	"log2FoldChange"	"baseMean"	"auc"
"54"	"bacterial_infection<>viral_infection"	"ENSG00000115271.11"	"GCA"	"protein_coding"	1.86458328510825e-06	-1.29902266857963	73.9956380537054	0.748043818466354
"55"	"bacterial_infection<>viral_infection"	"ENSG00000135821.19"	"GLUL"	"protein_coding"	0.00724016576006386	-0.420914914871506	172.038300681524	0.745957224830464
"56"	"bacterial_infection<>viral_infection"	"ENSG00000146112.12"	"PPP1R18"	"protein_coding"	0.00116169823208934	-0.446923611399742	205.045141517904	0.745957224830464
"57"	"bacterial_infection<>viral_infection"	"ENSG00000159128.15"	"IFNGR2"	"protein_coding"	0.0425997488583597	-0.522647664115465	53.6022150981415	0.743348982785602
"58"	"bacterial_infection<>viral_infection"	"ENSG00000011600.12"	"TYROBP"	"protein_coding"	0.0187118586177125	-0.565995680302143	142.644811809557	0.74282733437663
"59"	"bacterial_infection<>viral_infection"	"ENSG00000012779.11"	"ALOX5"	"protein_coding"	0.000137921620082239	-1.00412876004447	64.2255570253974	0.742305685967658
"60"	"bacterial_infection<>viral_infection"	"ENSG00000171862.11"	"PTEN"	"protein_coding"	0.0242896932055128	-0.300679180088858	159.691856108659	0.742305685967658
"61"	"bacterial_infection<>viral_infection"	"ENSG00000135049.16"	"AGTPBP1"	"protein_coding"	0.00871197702580116	-0.365965741015133	91.8286098825257	0.741784037558685
"62"	"bacterial_infection<>viral_infection"	"ENSG00000140575.13"	"IQGAP1"	"protein_coding"	0.00833828590438196	-0.513688727494829	246.94603505292	0.739697443922796
"63"	"bacterial_infection<>viral_infection"	"ENSG00000197249.14"	"SERPINA1"	"protein_coding"	0.0244700342671064	-0.798376137735023	153.257593661707	0.739697443922796
"64"	"bacterial_infection<>viral_infection"	"ENSG00000069275.13"	"NUCKS1"	"protein_coding"	0.00896732467419624	0.355119370924532	161.387658431439	0.737610850286907
"65"	"bacterial_infection<>viral_infection"	"ENSG00000158711.14"	"ELK4"	"protein_coding"	0.00813073243966489	0.358754330903305	104.212160189164	0.736567553468962
"66"	"bacterial_infection<>viral_infection"	"ENSG00000033327.13"	"GAB2"	"protein_coding"	0.00738609011631253	-0.515713632574037	68.4980277394588	0.73604590505999
"67"	"bacterial_infection<>viral_infection"	"ENSG00000143546.10"	"S100A8"	"protein_coding"	1.1856888573874e-07	-1.5403512354585	1148.15139271009	0.73604590505999
"68"	"bacterial_infection<>viral_infection"	"ENSG00000124126.14"	"PREX1"	"protein_coding"	0.0203555825434444	-0.495336305321989	251.119422829853	0.735524256651017
"69"	"bacterial_infection<>viral_infection"	"ENSG00000140332.17"	"TLE3"	"protein_coding"	0.000998959379947123	-0.642724508791081	76.6414948766964	0.735002608242045
"70"	"bacterial_infection<>viral_infection"	"ENSG00000163191.6"	"S100A11"	"protein_coding"	0.00955437678493262	-0.659889675260551	252.14104111691	0.7339593114241
"71"	"bacterial_infection<>viral_infection"	"ENSG00000196154.12"	"S100A4"	"protein_coding"	0.00955437678493262	-0.555294281169307	65.7614650575301	0.7339593114241
"72"	"bacterial_infection<>viral_infection"	"ENSG00000221869.5"	"CEBPD"	"protein_coding"	0.0127214931768994	-0.829777541017324	56.381875046284	0.7339593114241
"73"	"bacterial_infection<>viral_infection"	"ENSG00000144118.14"	"RALB"	"protein_coding"	0.00619452366099421	-0.444674426471942	124.929179118752	0.732916014606155
"74"	"bacterial_infection<>viral_infection"	"ENSG00000170832.13"	"USP32"	"protein_coding"	0.000507965696780963	-0.417213614381587	64.1603049936652	0.732394366197183
"75"	"bacterial_infection<>viral_infection"	"ENSG00000147416.11"	"ATP6V1B2"	"protein_coding"	0.000297465040417527	-0.632065879483178	61.4894126849391	0.731351069379238
"76"	"bacterial_infection<>viral_infection"	"ENSG00000119535.18"	"CSF3R"	"protein_coding"	0.0118492251714689	-1.07065438349681	103.955870289892	0.731351069379238
"77"	"bacterial_infection<>viral_infection"	"ENSG00000135604.10"	"STX11"	"protein_coding"	0.0105719659167089	-0.509076492820013	65.5463165951647	0.731351069379238
"78"	"bacterial_infection<>viral_infection"	"ENSG00000275713.2"	"H2BC9"	"protein_coding"	0.00642345573434962	0.761671167814366	142.114654248437	0.730829420970266
"79"	"bacterial_infection<>viral_infection"	"ENSG00000116701.15"	"NCF2"	"protein_coding"	0.00707162296798154	-0.665981305194453	206.71924884615	0.730307772561294
"80"	"bacterial_infection<>viral_infection"	"ENSG00000155926.14"	"SLA"	"protein_coding"	0.000711021241593414	-0.699700909865638	101.08462366146	0.729264475743349
"81"	"bacterial_infection<>viral_infection"	"ENSG00000090382.7"	"LYZ"	"protein_coding"	0.0060176515626213	-0.814003309415658	372.331781512679	0.728221178925404
"82"	"bacterial_infection<>viral_infection"	"ENSG00000185215.11"	"TNFAIP2"	"protein_coding"	0.00391308235245282	-0.762772894370632	103.960942073332	0.727699530516432
"83"	"bacterial_infection<>viral_infection"	"ENSG00000100365.16"	"NCF4"	"protein_coding"	0.000407438896887308	-0.904231641710187	52.9510515004396	0.72717788210746
"84"	"bacterial_infection<>viral_infection"	"ENSG00000038427.16"	"VCAN"	"protein_coding"	0.00104303167702693	-1.60993226276366	207.720929227697	0.726656233698487
"85"	"bacterial_infection<>viral_infection"	"ENSG00000100330.16"	"MTMR3"	"protein_coding"	4.43258940098562e-05	-0.585978533101342	61.5661208785963	0.726134585289515
"86"	"bacterial_infection<>viral_infection"	"ENSG00000120129.6"	"DUSP1"	"protein_coding"	0.00119387751247222	-1.37288027176692	57.8302570872619	0.725612936880543
"87"	"bacterial_infection<>viral_infection"	"ENSG00000197956.10"	"S100A6"	"protein_coding"	0.0172517181454708	-0.496343734573877	218.295709220335	0.72509128847157
"88"	"bacterial_infection<>viral_infection"	"ENSG00000169967.17"	"MAP3K2"	"protein_coding"	0.0431231888652581	-0.33171218104063	66.0815299619044	0.724569640062598
"89"	"bacterial_infection<>viral_infection"	"ENSG00000100644.17"	"HIF1A"	"protein_coding"	0.000297465040417527	-0.58187748446626	87.1275350527578	0.723004694835681
"90"	"bacterial_infection<>viral_infection"	"ENSG00000026508.20"	"CD44"	"protein_coding"	0.00447019613773781	-0.713279008486725	147.404853482349	0.721961398017736
"91"	"bacterial_infection<>viral_infection"	"ENSG00000177885.15"	"GRB2"	"protein_coding"	0.000310478777246819	-0.37000277733221	157.8424416436	0.720918101199791
"92"	"bacterial_infection<>viral_infection"	"ENSG00000156273.16"	"BACH1"	"protein_coding"	0.00741215022186483	-0.483852967998392	99.397603926156	0.720396452790819
"93"	"bacterial_infection<>viral_infection"	"ENSG00000101096.20"	"NFATC2"	"protein_coding"	0.0129405651738685	0.646109390061467	70.3556978931661	0.718831507563902
"94"	"bacterial_infection<>viral_infection"	"ENSG00000172354.10"	"GNB2"	"protein_coding"	0.0131992927047105	-0.47755491251557	60.1577546590872	0.71830985915493
"95"	"bacterial_infection<>viral_infection"	"ENSG00000089006.17"	"SNX5"	"protein_coding"	0.0323904880671605	0.286274613056469	57.0119843856664	0.716744913928013
"96"	"bacterial_infection<>viral_infection"	"ENSG00000166750.10"	"SLFN5"	"protein_coding"	0.00708919730499698	0.763155805024658	176.046163187433	0.71622326551904
"97"	"bacterial_infection<>viral_infection"	"ENSG00000150977.11"	"RILPL2"	"protein_coding"	0.0236811854638922	-0.42874723973702	70.4602247643172	0.715179968701095
"98"	"bacterial_infection<>viral_infection"	"ENSG00000064932.16"	"SBNO2"	"protein_coding"	0.00158241019540748	-0.770952148346411	68.9252580225116	0.714658320292123
"99"	"bacterial_infection<>viral_infection"	"ENSG00000013364.19"	"MVP"	"protein_coding"	0.0347680895759998	-0.529873415894647	69.7431244363979	0.713093375065206
"100"	"bacterial_infection<>viral_infection"	"ENSG00000213654.10"	"GPSM3"	"protein_coding"	0.00998586424123169	-0.314288720778208	157.865362497533	0.712571726656234
